N,L,score,idlePercent
0,0,0.0,1.0
2,1,0.0,1.0
2,0,0.0,1.0
2,0,0.0,1.0
5,0,0.0,1.0
5,0,50.0,0.9800000000000001
2,0,175.0,0.9416666666666668
2,1,300.0,0.9142857142857143
1,1,425.0,0.8937499999999998
0,3,550.0,0.8777777777777779
0,4,675.0,0.8650000000000002
0,2,800.0,0.8545454545454545
0,2,925.0,0.8458333333333332
0,3,1050.0,0.8384615384615385
2,3,1175.0,0.8321428571428573
6,5,1315.0,0.8246666666666667
9,6,1470.0,0.8162499999999999
13,6,1650.0,0.8058823529411766
15,4,1930.0,0.7855555555555556
13,4,2245.0,0.7636842105263156
17,4,2580.0,0.7420000000000002
16,7,2930.0,0.720952380952381
13,7,3365.0,0.6940909090909091
16,2,3825.0,0.6673913043478261
14,2,4280.0,0.6433333333333333
15,3,4725.0,0.6220000000000001
17,2,5160.0,0.6030769230769231
17,2,5610.0,0.5844444444444444
16,1,6040.0,0.5685714285714285
14,1,6450.0,0.5551724137931036
15,3,6870.0,0.542
13,4,7285.0,0.5300000000000001
13,1,7695.0,0.5190625000000001
12,6,8130.0,0.5072727272727272
11,10,8545.0,0.4973529411764706
10,13,8960.0,0.4880000000000001
8,15,9460.0,0.47444444444444445
4,10,9960.0,0.4616216216216216
5,12,10460.0,0.44947368421052636
7,14,10960.0,0.4379487179487179
9,18,11420.0,0.429
7,17,11900.0,0.41951219512195126
11,18,12400.0,0.4095238095238095
9,16,12900.0,0.4
9,16,13400.0,0.39090909090909093
10,18,13900.0,0.3822222222222222
10,17,14400.0,0.3739130434782608
7,13,14900.0,0.3659574468085106
11,12,15400.0,0.35833333333333334
10,11,15900.0,0.35102040816326524
10,12,16400.0,0.34400000000000003
9,12,16900.0,0.3372549019607843
6,12,17400.0,0.33076923076923076
7,15,17900.0,0.32452830188679244
2,14,18345.0,0.32055555555555554
0,16,18715.0,0.3194545454545455
0,16,19090.0,0.3182142857142858
0,17,19515.0,0.3152631578947368
1,17,20015.0,0.30982758620689654
3,17,20515.0,0.3045762711864407
2,18,20970.0,0.301
3,18,21355.0,0.2998360655737705
1,19,21745.0,0.29854838709677417
2,18,22105.0,0.2982539682539682
4,15,22470.0,0.29781250000000004
7,15,22845.0,0.2970769230769231
7,16,23230.0,0.296060606060606
9,17,23635.0,0.2944776119402985
3,16,24040.0,0.29294117647058815
1,12,24430.0,0.29188405797101447
0,11,24805.0,0.29128571428571426
1,15,25180.0,0.2907042253521127
2,17,25555.0,0.2901388888888889
0,16,25925.0,0.2897260273972602
0,14,26300.0,0.2891891891891892
1,16,26645.0,0.28946666666666665
0,16,26890.0,0.2923684210526316
0,16,27265.0,0.29181818181818175
0,13,27630.0,0.2915384615384615
0,13,27895.0,0.2937974683544304
2,13,28160.0,0.29600000000000004
2,15,28400.0,0.2987654320987654
0,15,28640.0,0.3014634146341464
0,14,28890.0,0.30385542168674695
0,14,29215.0,0.30440476190476196
0,15,29590.0,0.30376470588235294
0,14,29960.0,0.3032558139534884
1,12,30335.0,0.3026436781609195
1,10,30705.0,0.3021590909090909
3,9,31080.0,0.30157303370786515
3,15,31475.0,0.3005555555555556
3,16,31865.0,0.2996703296703297
9,14,32240.0,0.29913043478260865
12,16,32630.0,0.29827956989247306
8,14,33010.0,0.2976595744680851
8,13,33390.0,0.2970526315789473
9,12,33790.0,0.29604166666666665
11,10,34185.0,0.29515463917525775
11,13,34555.0,0.2947959183673469
13,14,34875.0,0.29545454545454547
11,14,35205.0,0.2959
11,14,35525.0,0.29653465346534663
11,14,35835.0,0.2973529411764706
11,15,36160.0,0.2978640776699029
10,16,36465.0,0.29874999999999996
13,16,36770.0,0.2996190476190477
14,19,37090.0,0.300188679245283
15,19,37495.0,0.2991588785046728
16,20,37935.0,0.2975
17,18,38400.0,0.29541284403669726
18,16,38870.0,0.29327272727272724
16,16,39370.0,0.29063063063063066
15,17,39870.0,0.2880357142857143
14,20,40370.0,0.2854867256637168
13,19,40870.0,0.2829824561403509
8,19,41370.0,0.2805217391304348
8,20,41870.0,0.2781034482758621
10,20,42255.0,0.2776923076923077
7,19,42530.0,0.27915254237288134
11,20,42795.0,0.2807563025210084
10,19,43080.0,0.282
13,20,43385.0,0.2828925619834711
13,20,43685.0,0.28385245901639344
13,20,44095.0,0.28300813008130077
13,20,44490.0,0.2824193548387097
11,20,44920.0,0.28128
13,20,45305.0,0.2808730158730159
12,20,45680.0,0.28062992125984254
13,19,46090.0,0.27984375000000006
17,17,46530.0,0.2786046511627906
19,17,47000.0,0.2769230769230768
18,14,47470.0,0.27526717557251906
17,16,47890.0,0.27439393939393936
16,16,48330.0,0.2732330827067669
15,20,48740.0,0.2725373134328358
17,18,49150.0,0.2718518518518518
15,19,49560.0,0.27117647058823524
17,18,49965.0,0.27058394160583943
11,18,50390.0,0.26971014492753614
8,15,50785.0,0.2692805755395684
8,17,51155.0,0.2692142857142857
5,16,51530.0,0.2690780141843972
5,15,51905.0,0.268943661971831
9,15,52295.0,0.2686013986013986
7,15,52605.0,0.26937500000000003
6,14,52900.0,0.2703448275862069
3,10,53170.0,0.2716438356164384
3,14,53420.0,0.27319727891156464
6,14,53660.0,0.27486486486486483
12,14,53960.0,0.2757046979865772
9,10,54305.0,0.2759333333333334
14,16,54625.0,0.2764900662251656
14,16,54955.0,0.2769078947368421
13,15,55300.0,0.27712418300653596
12,16,55630.0,0.27753246753246746
12,14,55955.0,0.27799999999999997
15,18,56250.0,0.27884615384615385
19,20,56545.0,0.27968152866242046
20,18,56875.0,0.2800632911392405
20,18,57205.0,0.2804402515723271
20,19,57355.0,0.28306250000000005
20,19,57505.0,0.28565217391304343
20,18,57700.0,0.2876543209876543
18,18,57885.0,0.2897546012269939
19,17,58130.0,0.2910975609756098
17,16,58475.0,0.2912121212121212
14,14,58800.0,0.2915662650602409
18,16,59120.0,0.2919760479041915
19,15,59460.0,0.2921428571428571
20,15,59805.0,0.29224852071005925
20,15,60145.0,0.29241176470588237
20,17,60500.0,0.2923976608187134
20,18,60875.0,0.29215116279069775
20,19,61330.0,0.29098265895953757
20,17,61790.0,0.28977011494252874
18,18,62255.0,0.28851428571428567
15,18,62640.0,0.2881818181818182
15,18,62950.0,0.2887005649717514
18,19,63300.0,0.2887640449438202
18,17,63630.0,0.2890502793296089
18,17,63955.0,0.289388888888889
18,17,64300.0,0.2895027624309392
18,16,64605.0,0.29005494505494506
17,15,64925.0,0.2904371584699454
14,17,65265.0,0.2905978260869565
16,15,65600.0,0.29081081081081084
16,15,65955.0,0.29080645161290314
13,11,66275.0,0.29117647058823526
10,11,66560.0,0.2919148936170213
9,13,66825.0,0.2928571428571428
8,15,67075.0,0.2939473684210526
8,18,67330.0,0.29497382198952876
13,18,67735.0,0.29442708333333334
10,20,68145.0,0.2938341968911917
6,19,68545.0,0.29335051546391755
10,20,68805.0,0.2943076923076923
12,20,69230.0,0.29357142857142854
14,20,69695.0,0.29243654822335025
16,20,70135.0,0.29156565656565653
18,20,70595.0,0.290502512562814
19,19,71060.0,0.2894
18,18,71540.0,0.28815920398009953
15,16,72040.0,0.28673267326732665
12,19,72540.0,0.285320197044335
10,19,73040.0,0.28392156862745105
11,18,73540.0,0.2825365853658537
9,17,74040.0,0.2811650485436893
6,19,74540.0,0.2798067632850241
5,19,75015.0,0.2787019230769231
8,18,75395.0,0.2785167464114833
6,20,75795.0,0.27814285714285714
7,19,76175.0,0.2779620853080568
11,13,76575.0,0.2775943396226416
11,13,77005.0,0.2769483568075117
9,12,77430.0,0.27635514018691587
11,9,77875.0,0.27558139534883724
11,9,78285.0,0.2751388888888889
10,9,78670.0,0.27493087557603685
13,8,79070.0,0.27458715596330274
13,7,79460.0,0.274337899543379
10,11,79855.0,0.2740454545454545
9,13,80265.0,0.27361990950226234
10,15,80705.0,0.27292792792792797
11,17,81140.0,0.27228699551569513
15,19,81595.0,0.27147321428571425
16,19,82070.0,0.2704888888888889
18,20,82445.0,0.2703982300884956
17,20,82890.0,0.2696916299559472
17,20,83325.0,0.26907894736842103
18,20,83785.0,0.26825327510917024
18,20,84235.0,0.26752173913043475
17,20,84660.0,0.26701298701298704
18,20,85115.0,0.26625
18,20,85540.0,0.26575107296137335
18,20,85905.0,0.2657692307692307
18,20,86285.0,0.265659574468085
17,20,86655.0,0.2656355932203389
19,19,87000.0,0.26582278481012656
16,20,87215.0,0.2671008403361344
15,20,87410.0,0.26853556485355645
17,20,87550.0,0.27041666666666675
17,20,87715.0,0.2720746887966805
18,20,87870.0,0.27380165289256203
20,20,88045.0,0.2753497942386831
20,19,88255.0,0.2765983606557377
18,19,88410.0,0.27828571428571436
20,18,88585.0,0.27979674796747966
19,15,88725.0,0.2815789473684211
18,14,88900.0,0.2830645161290322
19,11,89110.0,0.2842570281124498
18,9,89290.0,0.28568
16,10,89560.0,0.2863745019920319
15,9,89890.0,0.2865873015873016
14,12,90230.0,0.28671936758893285
17,8,90575.0,0.28681102362204725
18,6,90960.0,0.28658823529411764
17,7,91400.0,0.2859375
14,8,91790.0,0.2856809338521401
14,12,92190.0,0.2853488372093022
14,13,92625.0,0.2847490347490347
14,11,93065.0,0.28411538461538466
10,13,93470.0,0.2837547892720307
11,12,93875.0,0.28339694656488545
10,13,94305.0,0.28285171102661605
9,11,94805.0,0.28178030303030305
8,12,95305.0,0.2807169811320755
9,10,95805.0,0.27966165413533833
8,14,96305.0,0.27861423220973786
9,12,96805.0,0.27757462686567164
10,14,97305.0,0.2765427509293681
12,11,97805.0,0.2755185185185185
12,11,98305.0,0.27450184501845015
10,15,98800.0,0.2735294117647059
12,17,99300.0,0.27252747252747256
8,17,99800.0,0.27153284671532846
6,18,100300.0,0.27054545454545453
5,19,100800.0,0.26956521739130435
8,20,101300.0,0.26859205776173284
11,19,101800.0,0.2676258992805756
12,18,102300.0,0.2666666666666667
14,16,102800.0,0.2657142857142857
15,18,103300.0,0.26476868327402137
16,16,103800.0,0.2638297872340425
16,16,104300.0,0.2628975265017668
12,16,104800.0,0.2619718309859155
12,16,105300.0,0.26105263157894737
15,16,105800.0,0.26013986013986007
14,18,106280.0,0.25937282229965153
16,18,106705.0,0.2589930555555556
13,18,107145.0,0.2585121107266436
10,18,107570.0,0.2581379310344828
7,18,107975.0,0.2579037800687285
7,17,108380.0,0.2576712328767123
4,18,108755.0,0.2576450511945393
7,19,109035.0,0.25826530612244897
9,17,109295.0,0.25901694915254236
3,18,109490.0,0.26020270270270274
2,16,109610.0,0.2618855218855219
3,16,109735.0,0.26352348993288593
2,15,109965.0,0.26444816053511705
2,17,110345.0,0.2643666666666667
2,18,110625.0,0.26495016611295685
4,16,110895.0,0.26559602649006625
3,17,111150.0,0.2663366336633663
3,14,111540.0,0.2661842105263158
2,15,111920.0,0.26609836065573766
1,14,112295.0,0.26604575163398697
1,14,112670.0,0.26599348534201955
2,15,113045.0,0.2659415584415584
2,13,113420.0,0.26588996763754047
2,13,113795.0,0.26583870967741935
2,14,114165.0,0.26581993569131834
0,15,114540.0,0.26576923076923076
0,15,114910.0,0.2657507987220447
1,18,115285.0,0.26570063694267515
2,19,115660.0,0.2656507936507936
3,19,116040.0,0.26556962025316455
5,18,116460.0,0.2652365930599369
2,19,116960.0,0.26440251572327045
1,19,117460.0,0.2635736677115988
2,20,117960.0,0.26274999999999993
3,19,118460.0,0.26193146417445484
4,19,118960.0,0.2611180124223603
4,19,119460.0,0.26030959752321986
3,20,119960.0,0.25950617283950617
4,20,120460.0,0.25870769230769225
3,20,120960.0,0.2579141104294478
3,19,121460.0,0.25712538226299697
5,16,121960.0,0.2563414634146341
7,18,122460.0,0.2555623100303951
8,19,122960.0,0.2547878787878788
10,18,123460.0,0.2540181268882175
12,17,123960.0,0.2532530120481927
11,16,124460.0,0.2524924924924924
10,15,124960.0,0.25173652694610776
6,13,125460.0,0.25098507462686565
5,14,125960.0,0.25023809523809526
4,15,126460.0,0.2494955489614244
2,18,126940.0,0.24887573964497034
1,18,127155.0,0.24982300884955752
3,16,127395.0,0.25061764705882356
7,17,127685.0,0.2511143695014663
5,18,127925.0,0.2519005847953216
5,18,128060.0,0.25329446064139943
1,19,128190.0,0.2547093023255814
1,19,128325.0,0.25608695652173913
1,19,128455.0,0.2574855491329479
2,18,128585.0,0.2588760806916427
3,19,128710.0,0.260287356321839
2,19,128840.0,0.2616618911174785
5,18,129015.0,0.26277142857142854
8,19,129290.0,0.26330484330484333
12,20,129565.0,0.26383522727272724
12,20,129865.0,0.2642209631728046
11,20,130180.0,0.26451977401129945
12,20,130495.0,0.2648169014084507
12,20,130805.0,0.26514044943820225
11,20,131240.0,0.2647619047619047
10,20,131570.0,0.26497206703910614
10,20,131975.0,0.26476323119777156
7,20,132355.0,0.26469444444444445
4,19,132735.0,0.2646260387811634
5,19,133170.0,0.26425414364640887
4,19,133670.0,0.263526170798898
6,18,134170.0,0.26280219780219777
5,19,134670.0,0.2620821917808219
4,19,135170.0,0.2613661202185792
6,19,135670.0,0.26065395095367855
7,19,136170.0,0.2599456521739131
5,20,136670.0,0.2592411924119241
