N,L,score,idlePercent
0,0,0.0,1.0
0,0,0.0,1.0
0,1,0.0,1.0
0,1,0.0,1.0
0,1,75.0,0.9625
0,2,200.0,0.9199999999999999
0,3,325.0,0.8916666666666666
0,2,525.0,0.85
0,3,775.0,0.80625
0,4,1025.0,0.7722222222222221
2,5,1275.0,0.745
1,5,1525.0,0.7227272727272727
2,5,1785.0,0.7024999999999999
0,4,2040.0,0.6861538461538462
0,4,2290.0,0.6728571428571428
0,4,2540.0,0.6613333333333333
0,4,2790.0,0.6512500000000001
0,8,3040.0,0.6423529411764706
2,10,3290.0,0.6344444444444444
1,9,3545.0,0.6268421052631579
1,9,3795.0,0.6205
2,10,4045.0,0.6147619047619048
2,13,4295.0,0.6095454545454546
1,13,4550.0,0.6043478260869566
1,14,4800.0,0.6000000000000002
0,13,5050.0,0.5959999999999999
0,13,5300.0,0.5923076923076923
0,9,5550.0,0.588888888888889
0,8,5800.0,0.5857142857142856
1,5,6055.0,0.5824137931034483
2,0,6330.0,0.578
2,0,6580.0,0.5754838709677419
1,0,6855.0,0.5715625
0,0,7230.0,0.5618181818181818
1,0,7605.0,0.5526470588235294
0,0,8105.0,0.5368571428571429
0,0,8605.0,0.5219444444444444
2,0,9105.0,0.5078378378378379
2,0,9605.0,0.4944736842105263
2,0,10105.0,0.4817948717948718
3,1,10605.0,0.46975000000000006
2,2,11105.0,0.4582926829268292
1,3,11605.0,0.4473809523809523
1,4,12105.0,0.4369767441860465
3,5,12515.0,0.43113636363636365
3,7,12915.0,0.42600000000000005
3,6,13305.0,0.4215217391304348
4,7,13575.0,0.4223404255319149
5,5,13855.0,0.42270833333333335
4,7,14140.0,0.42285714285714276
1,9,14400.0,0.42399999999999993
3,7,14725.0,0.42254901960784325
5,6,15100.0,0.41923076923076935
3,6,15480.0,0.41584905660377364
1,8,15855.0,0.41277777777777774
2,8,16230.0,0.40981818181818175
1,12,16605.0,0.4069642857142856
1,11,16980.0,0.40421052631578946
1,13,17350.0,0.4017241379310345
1,15,17725.0,0.39915254237288134
2,18,18100.0,0.39666666666666667
1,16,18470.0,0.3944262295081967
0,15,18840.0,0.39225806451612905
0,14,19215.0,0.39
0,12,19590.0,0.38781249999999995
0,14,19965.0,0.38569230769230767
0,18,20340.0,0.38363636363636366
0,17,20710.0,0.38179104477611936
1,16,21085.0,0.3798529411764707
2,20,21360.0,0.3808695652173913
4,20,21605.0,0.3827142857142857
5,20,21950.0,0.38169014084507036
5,19,22325.0,0.37986111111111115
7,17,22715.0,0.37767123287671234
11,18,23100.0,0.3756756756756757
10,19,23505.0,0.3732000000000001
9,19,23810.0,0.373421052631579
7,17,24110.0,0.37376623376623375
13,18,24545.0,0.37064102564102575
12,16,25045.0,0.36594936708860754
9,17,25545.0,0.36137500000000006
9,17,26045.0,0.35691358024691355
8,17,26545.0,0.3525609756097562
14,19,27045.0,0.34831325301204813
18,19,27545.0,0.3441666666666666
16,19,28045.0,0.3401176470588236
19,20,28545.0,0.3361627906976744
20,17,29045.0,0.33229885057471265
20,18,29545.0,0.3285227272727273
20,17,30045.0,0.3248314606741573
20,19,30545.0,0.32122222222222224
20,19,31045.0,0.31769230769230766
20,15,31545.0,0.3142391304347826
20,17,31945.0,0.3130107526881721
19,20,32400.0,0.31063829787234043
19,19,32880.0,0.3077894736842105
18,19,33365.0,0.30489583333333325
19,20,33865.0,0.3017525773195876
18,20,34365.0,0.2986734693877551
17,20,34865.0,0.29565656565656573
17,20,35365.0,0.29269999999999996
18,19,35865.0,0.2898019801980199
17,20,36365.0,0.2869607843137254
16,20,36865.0,0.28417475728155345
18,19,37365.0,0.28144230769230766
16,18,37865.0,0.2787619047619048
16,18,38365.0,0.2761320754716981
17,17,38840.0,0.27401869158878506
15,14,39270.0,0.27277777777777773
13,13,39680.0,0.2719266055045872
12,14,40065.0,0.27154545454545453
9,16,40440.0,0.27135135135135136
12,16,40830.0,0.27089285714285716
14,14,41255.0,0.26982300884955746
12,15,41670.0,0.2689473684210526
13,16,41970.0,0.2700869565217391
14,14,42300.0,0.2706896551724137
13,11,42560.0,0.2724786324786324
13,7,42715.0,0.2760169491525424
14,7,42955.0,0.2780672268907563
14,8,43265.0,0.2789166666666666
12,9,43560.0,0.2799999999999999
12,10,43855.0,0.2810655737704918
14,10,44180.0,0.2816260162601626
13,11,44475.0,0.2826612903225806
13,14,44745.0,0.28408000000000005
17,12,45015.0,0.2854761904761904
14,11,45380.0,0.28535433070866145
12,14,45805.0,0.284296875
15,11,46230.0,0.28325581395348837
18,17,46675.0,0.28192307692307694
14,15,47110.0,0.280763358778626
13,16,47530.0,0.2798484848484849
17,15,47940.0,0.27909774436090223
16,16,48370.0,0.27805970149253734
19,16,48700.0,0.2785185185185185
20,16,49050.0,0.27867647058823536
19,17,49490.0,0.2775182481751825
20,14,49905.0,0.27673913043478254
19,16,50375.0,0.27517985611510787
20,17,50875.0,0.2732142857142857
20,17,51375.0,0.2712765957446809
20,17,51875.0,0.2693661971830986
