N,L,score,idlePercent
0,0,1,1.0
0,0,73,0.09999999999999999
0,0,153,0.049999999999999996
0,0,233,0.03333333333333333
0,0,313,0.024999999999999998
0,0,393,0.02
0,0,420,0.12708333333333333
0,0,500,0.10892857142857142
0,0,580,0.0953125
0,0,660,0.08472222222222223
0,0,740,0.07625
0,0,808,0.08295454545454545
0,0,868,0.096875
0,0,936,0.10096153846153845
0,0,1016,0.09375
0,0,1096,0.0875
0,0,1172,0.08515625
0,0,1240,0.0889705882352941
0,0,1316,0.08680555555555555
0,0,1396,0.08223684210526316
0,0,1476,0.07812500000000003
0,0,1556,0.0744047619047619
0,0,1632,0.07329545454545454
0,0,1708,0.07228260869565217
0,0,1776,0.07552083333333334
0,0,1856,0.07250000000000001
0,0,1932,0.07163461538461538
0,0,1988,0.08009259259259259
0,0,2068,0.07723214285714286
0,0,2140,0.07801724137931035
0,0,2220,0.07541666666666666
0,0,2300,0.07298387096774193
0,0,2368,0.07539062499999999
0,0,2440,0.07613636363636363
0,0,2520,0.07389705882352941
0,0,2584,0.0775
0,0,2664,0.07534722222222222
0,0,2736,0.07601351351351353
0,0,2784,0.08453947368421053
0,0,2848,0.0875
0,0,2924,0.0865625
0,0,2984,0.09054878048780489
0,0,3044,0.0943452380952381
0,0,3100,0.09912790697674419
0,0,3168,0.10028409090909089
0,0,3228,0.10361111111111111
0,0,3308,0.10135869565217392
0,0,3388,0.09920212765957448
0,0,3452,0.10130208333333333
0,0,3508,0.10535714285714286
0,0,3576,0.10625000000000001
0,0,3656,0.10416666666666669
0,0,3736,0.10216346153846156
0,0,3816,0.10023584905660377
0,0,3868,0.1048611111111111
0,0,3920,0.10931818181818181
0,0,3964,0.11540178571428572
0,0,4040,0.11425438596491229
0,0,4120,0.1122844827586207
0,0,4200,0.11038135593220338
0,0,4280,0.10854166666666668
0,0,4356,0.10758196721311476
0,0,4420,0.10907258064516129
0,0,4500,0.10734126984126985
0,0,4580,0.1056640625
0,0,4648,0.10634615384615384
0,0,4708,0.10852272727272727
0,0,4776,0.10914179104477613
0,0,4852,0.10827205882352942
0,0,4932,0.10670289855072464
0,0,5004,0.10660714285714284
0,0,5064,0.1086267605633803
0,0,5128,0.10989583333333332
0,0,5204,0.10907534246575341
0,0,5284,0.10760135135135136
0,0,5364,0.10616666666666667
0,0,5444,0.10476973684210526
0,0,5500,0.1073051948051948
0,0,5544,0.11169871794871795
0,0,5604,0.11344936708860763
0,0,5664,0.11515625000000002
0,0,5744,0.11373456790123457
0,0,5824,0.11234756097560977
0,0,5892,0.11280120481927712
0,0,5968,0.11205357142857143
0,0,6048,0.11073529411764707
0,0,6108,0.11235465116279071
0,0,6172,0.11336206896551725
0,0,6228,0.11548295454545456
0,0,6272,0.11924157303370786
0,0,6352,0.11791666666666667
0,0,6432,0.11662087912087915
0,0,6504,0.11644021739130435
0,0,6584,0.11518817204301075
0,0,6648,0.11609042553191488
0,0,6708,0.1175
0,0,6788,0.11627604166666668
0,0,6868,0.11507731958762887
0,0,6948,0.11390306122448982
0,0,7028,0.11275252525252524
0,0,7088,0.11412500000000002
0,0,7144,0.11596534653465349
0,0,7220,0.1153186274509804
0,0,7296,0.11468446601941748
0,0,7376,0.11358173076923078
0,0,7456,0.1125
0,0,7520,0.1133254716981132
0,0,7568,0.11600467289719625
0,0,7612,0.11909722222222222
0,0,7668,0.12075688073394494
0,0,7728,0.12193181818181817
0,0,7808,0.12083333333333332
0,0,7880,0.12064732142857144
0,0,7960,0.11957964601769909
0,0,8040,0.11853070175438599
0,0,8116,0.11793478260869567
0,0,8196,0.11691810344827586
0,0,8276,0.11591880341880342
0,0,8352,0.11536016949152542
0,0,8428,0.11481092436974791
0,0,8492,0.11552083333333334
0,0,8536,0.11828512396694216
0,0,8608,0.11813524590163936
0,0,8680,0.11798780487804879
0,0,8756,0.11743951612903225
0,0,8836,0.1165
0,0,8916,0.11557539682539683
0,0,8984,0.11584645669291338
0,0,9036,0.11767578125
0,0,9112,0.11715116279069766
0,0,9192,0.11624999999999999
0,0,9268,0.11574427480916033
0,0,9340,0.11562500000000002
0,0,9420,0.11475563909774435
0,0,9472,0.11651119402985076
0,0,9512,0.11935185185185186
0,0,9580,0.11957720588235296
0,0,9652,0.11943430656934306
0,0,9732,0.11856884057971014
0,0,9804,0.11843525179856115
0,0,9884,0.11758928571428572
0,0,9956,0.11746453900709218
0,0,10032,0.11698943661971833
0,0,10112,0.11617132867132868
0,0,10192,0.11536458333333334
0,0,10272,0.11456896551724138
0,0,10340,0.11481164383561643
0,0,10416,0.11437074829931973
0,0,10492,0.11393581081081082
0,0,10560,0.11417785234899329
0,0,10620,0.11508333333333333
0,0,10692,0.11498344370860927
0,0,10768,0.1145559210526316
0,0,10848,0.11380718954248367
0,0,10928,0.11306818181818183
0,0,11008,0.11233870967741937
0,0,11068,0.11322115384615386
0,0,11112,0.11536624203821655
0,0,11172,0.11621835443037973
0,0,11252,0.11548742138364779
0,0,11332,0.114765625
0,0,11412,0.11405279503105589
0,0,11480,0.11427469135802469
0,0,11524,0.11633435582822088
0,0,11584,0.11714939024390246
0,0,11644,0.11795454545454545
0,0,11704,0.11875000000000001
0,0,11760,0.11983532934131737
0,0,11828,0.12001488095238096
0,0,11884,0.12107988165680472
0,0,11964,0.12036764705882354
0,0,12044,0.1196637426900585
0,0,12124,0.11896802325581396
0,0,12192,0.11914739884393064
0,0,12236,0.12104885057471267
0,0,12264,0.1240714285714286
