N,L,score,idlePercent
0,0,0,1.0
0,0,5,0.9500000000000002
0,0,30,0.85
0,0,55,0.8166666666666668
0,0,80,0.8
0,0,125,0.75
0,0,175,0.7083333333333333
0,0,225,0.6785714285714285
0,0,275,0.65625
0,0,325,0.6388888888888888
0,0,375,0.625
0,0,425,0.6136363636363635
0,0,475,0.6041666666666666
0,0,525,0.596153846153846
0,0,575,0.5892857142857142
0,0,625,0.5833333333333333
0,0,675,0.578125
0,0,725,0.5735294117647058
0,0,775,0.5694444444444444
0,0,825,0.5657894736842106
0,0,875,0.5625
0,0,925,0.5595238095238095
0,0,975,0.5568181818181819
0,0,1025,0.5543478260869565
0,0,1075,0.5520833333333333
0,0,1125,0.55
0,0,1175,0.5480769230769231
0,0,1225,0.5462962962962963
0,0,1275,0.5446428571428572
0,0,1325,0.543103448275862
0,0,1375,0.5416666666666667
0,0,1425,0.5403225806451613
0,0,1475,0.5390625
0,0,1525,0.5378787878787878
0,0,1575,0.5367647058823529
0,0,1625,0.5357142857142858
0,0,1675,0.5347222222222221
0,0,1725,0.5337837837837838
0,0,1775,0.5328947368421052
0,0,1825,0.5320512820512819
0,0,1875,0.53125
0,0,1920,0.5317073170731706
0,0,1945,0.5369047619047618
0,0,1995,0.536046511627907
0,0,2045,0.5352272727272728
0,0,2075,0.5388888888888888
0,0,2100,0.5434782608695652
0,0,2125,0.5478723404255319
0,0,2150,0.5520833333333333
0,0,2175,0.5561224489795917
0,0,2200,0.5599999999999999
0,0,2225,0.5637254901960784
0,0,2250,0.5673076923076923
0,0,2275,0.5707547169811321
0,0,2300,0.5740740740740742
0,0,2325,0.5772727272727273
0,0,2370,0.5767857142857143
0,0,2420,0.5754385964912281
0,0,2470,0.5741379310344827
0,0,2520,0.5728813559322035
0,0,2570,0.5716666666666665
0,0,2620,0.5704918032786885
0,0,2670,0.5693548387096775
0,0,2720,0.5682539682539682
0,0,2770,0.5671875
0,0,2820,0.5661538461538462
0,0,2870,0.5651515151515152
0,0,2920,0.5641791044776119
0,0,2970,0.5632352941176471
0,0,3020,0.5623188405797102
0,0,3070,0.5614285714285714
0,0,3120,0.5605633802816901
0,0,3170,0.5597222222222222
0,0,3220,0.558904109589041
0,0,3270,0.5581081081081081
0,0,3320,0.5573333333333333
0,0,3370,0.5565789473684211
0,0,3420,0.5558441558441558
0,0,3470,0.5551282051282052
0,0,3520,0.5544303797468355
0,0,3570,0.5537500000000001
0,0,3620,0.5530864197530865
0,0,3670,0.552439024390244
0,0,3695,0.5548192771084337
0,0,3720,0.5571428571428572
0,0,3755,0.558235294117647
0,0,3805,0.5575581395348836
0,0,3855,0.556896551724138
0,0,3905,0.5562500000000001
0,0,3955,0.5556179775280898
0,0,4005,0.5549999999999999
0,0,4055,0.5543956043956044
0,0,4105,0.553804347826087
0,0,4155,0.5532258064516129
0,0,4205,0.5526595744680851
0,0,4255,0.5521052631578949
0,0,4295,0.5526041666666668
0,0,4345,0.5520618556701031
0,0,4395,0.5515306122448981
0,0,4445,0.551010101010101
0,0,4495,0.5504999999999999
0,0,4545,0.55
0,0,4595,0.5495098039215687
0,0,4645,0.5490291262135922
0,0,4695,0.5485576923076922
0,0,4745,0.5480952380952381
0,0,4795,0.5476415094339623
0,0,4870,0.5448598130841121
0,0,4945,0.5421296296296296
0,0,5020,0.5394495412844036
0,0,5095,0.5368181818181819
0,0,5170,0.5342342342342342
0,0,5245,0.5316964285714285
0,0,5320,0.5292035398230089
0,0,5395,0.5267543859649123
0,0,5470,0.5243478260869565
0,0,5545,0.5219827586206897
0,0,5620,0.5196581196581196
0,0,5695,0.5173728813559323
0,0,5770,0.515126050420168
0,0,5860,0.5116666666666667
0,0,5960,0.5074380165289256
0,0,6060,0.5032786885245902
0,0,6160,0.49918699186991866
0,0,6260,0.4951612903225806
0,0,6350,0.4919999999999999
0,0,6425,0.4900793650793651
0,0,6500,0.48818897637795267
0,0,6575,0.486328125
0,0,6650,0.48449612403100784
0,0,6725,0.48269230769230764
0,0,6800,0.48091603053435117
0,0,6875,0.4791666666666667
0,0,6950,0.47744360902255634
0,0,7025,0.47574626865671643
0,0,7100,0.474074074074074
0,0,7165,0.4731617647058822
0,0,7215,0.4733576642335767
0,0,7265,0.47355072463768105
0,0,7315,0.47374100719424456
0,0,7365,0.4739285714285716
0,0,7435,0.47269503546099295
0,0,7510,0.4711267605633804
