N,L,score,idlePercent
0,0,0,1.0
1,0,40,0.5000000000000001
0,1,120,0.25000000000000006
0,1,200,0.16666666666666666
1,0,280,0.12500000000000003
0,0,360,0.1
0,0,412,0.14166666666666666
0,1,472,0.15714285714285717
0,3,552,0.13749999999999998
0,2,632,0.1222222222222222
2,1,712,0.11000000000000001
0,0,781,0.11249999999999999
2,0,848,0.11666666666666667
0,1,916,0.11923076923076922
0,0,996,0.1107142857142857
0,0,1076,0.10333333333333332
0,0,1156,0.09687499999999999
0,0,1220,0.10294117647058824
2,1,1288,0.10555555555555556
1,0,1348,0.11315789473684208
0,0,1416,0.11500000000000002
0,0,1487,0.11488095238095238
0,1,1547,0.1210227272727273
0,1,1625,0.11684782608695653
1,1,1705,0.11197916666666667
0,0,1784,0.108
1,0,1864,0.10384615384615387
0,1,1942,0.10092592592592593
0,2,2002,0.10624999999999998
0,4,2070,0.10775862068965517
0,1,2145,0.10625000000000001
0,0,2209,0.10927419354838709
0,0,2289,0.105859375
0,0,2355,0.10795454545454546
0,1,2434,0.10514705882352943
1,0,2514,0.10214285714285715
0,0,2589,0.10104166666666667
0,0,2665,0.09966216216216216
0,1,2723,0.10427631578947369
0,5,2788,0.10641025641025643
1,3,2868,0.10375000000000002
4,0,2948,0.10121951219512197
3,0,3026,0.09940476190476191
0,0,3106,0.09709302325581394
0,0,3180,0.09659090909090909
0,1,3248,0.09777777777777778
0,0,3328,0.09565217391304345
0,0,3407,0.09388297872340426
1,0,3487,0.09192708333333331
0,0,3548,0.09489795918367347
0,0,3604,0.09900000000000003
1,0,3677,0.09877450980392158
0,1,3747,0.09927884615384616
2,0,3814,0.10047169811320754
3,0,3868,0.10462962962962963
4,0,3932,0.10636363636363635
5,0,4009,0.10513392857142856
5,0,4089,0.10328947368421053
0,0,4169,0.10150862068965516
1,1,4242,0.10127118644067797
0,8,4293,0.10562500000000001
0,9,4336,0.11147540983606558
0,14,4416,0.10967741935483871
0,16,4496,0.10793650793650797
0,16,4576,0.10625000000000001
1,16,4656,0.1046153846153846
0,15,4717,0.10662878787878788
0,10,4768,0.11044776119402985
0,9,4848,0.10882352941176474
1,11,4928,0.1072463768115942
0,10,5005,0.10625
0,8,5081,0.10545774647887325
0,6,5149,0.10607638888888891
0,4,5206,0.10856164383561644
1,0,5282,0.10777027027027028
0,0,5362,0.10633333333333332
1,2,5430,0.1069078947368421
1,0,5498,0.10746753246753248
0,0,5565,0.10817307692307694
2,0,5637,0.10806962025316455
2,0,5717,0.10671875
1,1,5795,0.10570987654320987
0,0,5867,0.10564024390243903
0,0,5942,0.10512048192771084
0,0,6000,0.10714285714285716
0,1,6080,0.10588235294117647
0,0,6160,0.1046511627906977
0,0,6237,0.10387931034482759
0,0,6317,0.10269886363636363
0,0,6396,0.10168539325842697
0,0,6464,0.10222222222222221
0,1,6544,0.10109890109890111
0,0,6620,0.10054347826086955
0,0,6667,0.10389784946236559
0,2,6724,0.10585106382978726
3,0,6786,0.10710526315789475
9,2,6862,0.10651041666666666
12,1,6942,0.10541237113402063
16,0,7018,0.1048469387755102
16,1,7087,0.10517676767676769
16,0,7167,0.10412500000000001
15,0,7238,0.10420792079207923
16,1,7310,0.10416666666666666
15,1,7384,0.10388349514563104
16,0,7452,0.10432692307692308
15,1,7513,0.1055952380952381
16,4,7593,0.1045990566037736
16,2,7667,0.10432242990654206
16,5,7747,0.10335648148148148
16,3,7826,0.10252293577981653
15,4,7888,0.10363636363636365
16,6,7966,0.10292792792792793
16,11,8040,0.10267857142857144
16,6,8120,0.10176991150442478
16,9,8200,0.10087719298245613
16,4,8279,0.1001086956521739
16,6,8359,0.09924568965517241
15,0,8431,0.09925213675213676
13,0,8498,0.09978813559322033
11,0,8558,0.10105042016806724
