N,L,score,idlePercent
0,0,4,1.0
0,0,56,0.48
0,0,106,0.49000000000000005
0,2,161,0.47666666666666674
0,0,251,0.38249999999999995
1,0,351,0.30600000000000005
1,2,451,0.255
0,2,551,0.21857142857142856
0,1,651,0.19124999999999998
0,0,751,0.16999999999999998
1,0,851,0.15300000000000002
1,0,951,0.1390909090909091
1,0,1051,0.1275
7,0,1151,0.11769230769230768
13,0,1251,0.10928571428571428
14,1,1351,0.10200000000000001
13,0,1448,0.09749999999999999
0,0,1523,0.10647058823529412
0,0,1598,0.11444444444444443
0,0,1668,0.12421052631578947
0,1,1700,0.152
0,0,1735,0.17571428571428574
1,0,1785,0.1904545454545454
0,1,1835,0.20391304347826086
0,0,1885,0.21625
1,0,1940,0.22559999999999997
0,0,2015,0.22653846153846158
0,0,2090,0.22740740740740742
0,1,2165,0.2282142857142857
0,7,2240,0.22896551724137928
0,2,2340,0.22133333333333333
1,3,2440,0.21419354838709678
2,0,2540,0.20750000000000002
1,0,2623,0.20636363636363636
1,0,2698,0.20764705882352938
9,0,2774,0.20857142857142855
10,0,2858,0.20722222222222225
17,1,2935,0.20783783783783782
14,5,3001,0.2113157894736842
15,9,3068,0.21435897435897436
16,13,3116,0.22199999999999998
14,14,3152,0.23219512195121955
20,15,3203,0.23833333333333337
19,8,3245,0.24627906976744188
20,11,3281,0.25522727272727275
19,15,3344,0.2577777777777778
12,11,3399,0.2619565217391304
15,5,3462,0.26425531914893613
20,7,3561,0.2589583333333333
20,4,3661,0.25367346938775515
20,1,3761,0.2486
18,1,3861,0.24372549019607845
19,9,3961,0.23903846153846153
20,12,4061,0.23452830188679244
20,16,4161,0.23018518518518513
20,11,4257,0.22672727272727272
19,17,4333,0.22696428571428567
18,17,4428,0.22385964912280704
19,16,4528,0.21999999999999997
20,7,4616,0.21830508474576268
19,10,4708,0.21600000000000003
19,13,4808,0.2124590163934426
20,19,4908,0.20903225806451614
20,19,5008,0.20571428571428566
19,20,5108,0.20249999999999996
19,19,5188,0.20246153846153847
20,20,5251,0.20500000000000002
19,20,5316,0.2071641791044776
20,20,5374,0.2102941176470588
18,20,5448,0.21101449275362322
19,20,5531,0.2104285714285715
20,19,5596,0.21239436619718308
19,15,5675,0.21236111111111108
20,15,5775,0.20945205479452053
20,10,5859,0.20878378378378382
19,2,5948,0.20746666666666663
20,1,6034,0.20657894736842106
19,0,6126,0.20493506493506491
20,0,6218,0.2033333333333333
20,0,6315,0.20113924050632911
20,0,6415,0.198625
20,0,6515,0.1961728395061728
20,0,6615,0.19378048780487814
20,0,6715,0.19144578313253013
20,1,6800,0.19095238095238093
20,0,6897,0.18905882352941178
20,0,6971,0.18988372093023254
19,0,7036,0.1917241379310345
19,0,7121,0.19125
20,1,7213,0.19
20,0,7305,0.18877777777777777
20,0,7402,0.18703296703296698
20,0,7497,0.1855434782608696
20,0,7592,0.18408602150537634
20,1,7690,0.1823404255319149
20,0,7790,0.1804210526315789
20,0,7888,0.17875000000000002
20,1,7983,0.17742268041237114
20,0,8071,0.1768367346938776
20,1,8151,0.1770707070707071
19,2,8226,0.1778
20,0,8283,0.18029702970297035
19,0,8338,0.18294117647058827
20,2,8424,0.1825242718446602
20,0,8520,0.18115384615384617
20,0,8620,0.1794285714285714
19,0,8703,0.17933962264150946
20,1,8786,0.17925233644859812
20,6,8879,0.17824074074074076
20,0,8971,0.1773394495412844
20,0,9069,0.17590909090909093
20,1,9165,0.1746846846846847
20,6,9265,0.17312500000000003
20,8,9365,0.17159292035398233
20,17,9465,0.17008771929824557
20,20,9559,0.1691304347826087
20,19,9647,0.16870689655172416
19,20,9726,0.16905982905982905
17,20,9823,0.16788135593220338
19,18,9897,0.1686554621848739
19,14,9984,0.16833333333333336
19,12,10075,0.16768595041322315
20,11,10175,0.16631147540983604
20,0,10275,0.16495934959349592
20,1,10375,0.16362903225806455
20,0,10475,0.16232000000000002
20,0,10572,0.16126984126984123
20,1,10667,0.1603937007874016
18,0,10767,0.159140625
20,0,10867,0.15790697674418602
19,0,10967,0.1566923076923077
19,0,11062,0.15587786259541986
20,2,11144,0.15606060606060607
20,4,11235,0.1555639097744361
20,8,11329,0.15485074626865672
20,10,11403,0.15562962962962965
20,0,11468,0.15705882352941178
19,0,11524,0.15912408759124086
20,0,11581,0.16108695652173916
20,1,11655,0.1617985611510791
20,1,11739,0.16178571428571425
20,2,11836,0.1608510638297872
19,0,11933,0.15992957746478875
20,0,12028,0.15916083916083917
19,0,12123,0.1584027777777778
17,0,12218,0.1576551724137931
16,0,12313,0.15691780821917814
19,1,12408,0.15619047619047619
18,7,12503,0.15547297297297297
18,9,12603,0.15442953020134229
19,6,12703,0.1534
20,5,12803,0.15238410596026486
20,5,12903,0.15138157894736845
20,0,13003,0.1503921568627451
20,0,13083,0.15071428571428572
20,0,13165,0.15090322580645163
20,0,13254,0.15064102564102563
19,0,13292,0.15363057324840768
19,0,13331,0.15651898734177216
20,1,13398,0.15761006289308183
20,0,13487,0.1573125
20,1,13586,0.15639751552795028
20,0,13681,0.15574074074074068
20,0,13778,0.15496932515337425
20,0,13878,0.1540243902439024
20,0,13978,0.1530909090909091
20,3,14078,0.15216867469879516
19,0,14178,0.15125748502994013
18,1,14263,0.15124999999999997
18,1,14350,0.15112426035502957
16,0,14440,0.15082352941176475
12,1,14540,0.1499415204678363
16,0,14640,0.14906976744186048
15,0,14733,0.14861271676300578
15,0,14818,0.14862068965517242
9,1,14903,0.14862857142857144
6,1,14982,0.14897727272727274
11,0,15066,0.14903954802259886
5,0,15139,0.1497191011235955
4,0,15234,0.14916201117318434
8,0,15334,0.14833333333333332
9,0,15434,0.1475138121546961
4,0,15534,0.1467032967032967
0,0,15634,0.1459016393442623
0,0,15734,0.14510869565217394
1,0,15834,0.1443243243243243
0,1,15932,0.14365591397849464
1,3,16007,0.14422459893048128
0,0,16082,0.1447872340425532
0,0,16145,0.14597883597883596
0,1,16195,0.14784210526315794
1,0,16245,0.14968586387434557
1,0,16295,0.15151041666666665
1,1,16345,0.1533160621761658
1,3,16405,0.15458762886597938
0,5,16460,0.15610256410256412
1,1,16510,0.15785714285714283
0,0,16575,0.15883248730964467
1,0,16650,0.15929292929292926
1,1,16725,0.159748743718593
0,1,16800,0.16019999999999998
0,2,16875,0.16064676616915421
0,0,16950,0.16108910891089115
0,1,17025,0.16152709359605913
0,3,17125,0.16073529411764703
0,3,17225,0.15995121951219518
0,13,17325,0.1591747572815534
0,15,17425,0.15840579710144928
0,17,17525,0.15764423076923073
1,17,17625,0.15688995215311002
0,20,17714,0.15666666666666668
0,20,17764,0.1582938388625592
0,20,17804,0.16037735849056603
0,20,17829,0.1631455399061033
1,17,17879,0.1647196261682243
0,20,17930,0.16623255813953486
0,19,17990,0.1673148148148148
0,20,18065,0.1676958525345622
0,20,18140,0.16807339449541286
0,20,18240,0.16730593607305932
0,20,18340,0.16654545454545452
2,20,18427,0.16638009049773755
1,19,18500,0.16684684684684686
0,19,18572,0.1673542600896861
1,19,18645,0.1678125
7,19,18722,0.16808888888888887
3,20,18804,0.16814159292035402
0,19,18904,0.16740088105726875
0,18,19004,0.16666666666666669
1,20,19087,0.16668122270742358
0,20,19164,0.16695652173913045
2,18,19244,0.16709956709956714
0,18,19322,0.16732758620689656
0,20,19397,0.1676824034334764
0,20,19471,0.16807692307692307
0,19,19542,0.1685957446808511
1,20,19617,0.16894067796610168
0,20,19692,0.16928270042194096
0,19,19766,0.16966386554621848
1,19,19843,0.16991631799163182
2,20,19918,0.17024999999999998
1,20,19997,0.17041493775933608
6,20,20097,0.1697107438016529
0,20,20197,0.1690123456790124
0,19,20288,0.16868852459016395
0,19,20388,0.168
0,20,20488,0.16731707317073172
1,20,20580,0.1669635627530364
1,20,20654,0.16733870967741932
0,20,20728,0.16771084337349398
0,20,20799,0.1682
1,19,20874,0.16852589641434265
0,19,20949,0.16884920634920633
