N,L,score,idlePercent
0,0,0,1.0
0,0,0,1.0
0,0,0,1.0
0,0,0,1.0
0,0,0,1.0
0,0,0,1.0
0,0,15,0.975
0,0,80,0.8857142857142859
0,0,155,0.80625
0,0,230,0.7444444444444442
0,0,305,0.6950000000000001
0,0,380,0.6545454545454545
0,0,455,0.6208333333333332
0,0,530,0.5923076923076923
0,0,605,0.567857142857143
0,0,680,0.5466666666666666
0,0,755,0.528125
0,0,830,0.511764705882353
0,0,905,0.49722222222222223
0,0,980,0.48421052631578937
0,0,1055,0.47250000000000003
0,0,1135,0.45952380952380956
0,0,1235,0.43863636363636366
0,0,1335,0.41956521739130437
0,0,1435,0.4020833333333333
0,0,1535,0.38600000000000007
0,0,1635,0.37115384615384617
0,0,1735,0.3574074074074075
0,0,1835,0.3446428571428572
0,0,1935,0.3327586206896552
0,0,2035,0.32166666666666666
0,0,2135,0.31129032258064515
0,0,2235,0.30156250000000007
0,0,2335,0.2924242424242424
0,0,2435,0.2838235294117647
0,0,2535,0.2757142857142857
0,0,2635,0.2680555555555556
0,0,2735,0.2608108108108108
0,0,2835,0.2539473684210526
0,0,2935,0.24743589743589745
0,0,3035,0.24124999999999996
0,0,3135,0.23536585365853663
0,0,3235,0.22976190476190478
0,0,3335,0.22441860465116278
0,0,3435,0.21931818181818183
0,0,3535,0.21444444444444444
0,0,3620,0.21304347826086958
0,0,3665,0.22021276595744688
0,0,3715,0.2260416666666667
0,0,3765,0.2316326530612245
0,0,3815,0.23700000000000004
0,0,3865,0.24215686274509807
0,0,3915,0.24711538461538468
0,0,3990,0.24716981132075477
0,0,4065,0.24722222222222223
0,0,4140,0.24727272727272723
0,0,4215,0.2473214285714286
0,0,4290,0.24736842105263154
0,0,4365,0.2474137931034483
0,0,4440,0.24745762711864402
0,0,4515,0.2475
0,0,4585,0.24836065573770494
0,0,4635,0.25241935483870964
0,0,4685,0.25634920634920627
0,0,4735,0.26015625
0,0,4785,0.2638461538461539
0,0,4835,0.26742424242424234
0,0,4885,0.2708955223880597
0,0,4935,0.27426470588235297
0,0,4985,0.27753623188405796
0,0,5050,0.2785714285714286
0,0,5125,0.278169014084507
0,0,5200,0.2777777777777778
0,0,5275,0.2773972602739726
0,0,5350,0.2770270270270271
0,0,5425,0.2766666666666667
0,0,5500,0.27631578947368424
0,0,5575,0.2759740259740259
0,0,5650,0.27564102564102566
0,0,5725,0.27531645569620256
0,0,5800,0.27499999999999997
0,0,5875,0.2746913580246914
0,0,5950,0.27439024390243905
0,0,6040,0.27228915662650593
0,0,6140,0.26904761904761904
0,0,6240,0.2658823529411765
0,0,6340,0.26279069767441854
0,0,6430,0.26091954022988506
0,0,6505,0.2607954545454545
0,0,6580,0.26067415730337073
0,0,6655,0.26055555555555554
0,0,6730,0.26043956043956046
0,0,6805,0.2603260869565217
0,0,6855,0.26290322580645153
0,0,6905,0.2654255319148936
0,0,6955,0.26789473684210524
0,0,7005,0.27031250000000007
