N,L,score,idlePercent
0,0,10.0,1.0
1,0,95.0,0.8300000000000001
4,0,235.0,0.775
11,0,485.0,0.6833333333333333
18,0,795.0,0.6075
17,0,1095.0,0.566
20,1,1410.0,0.5333333333333332
20,1,1745.0,0.5042857142857142
20,1,2105.0,0.47625
20,0,2475.0,0.4522222222222222
20,0,2815.0,0.43899999999999995
19,0,3150.0,0.4290909090909091
19,0,3500.0,0.41833333333333333
18,1,3815.0,0.41461538461538466
17,2,4145.0,0.40928571428571425
19,1,4465.0,0.406
17,3,4775.0,0.40437500000000004
13,6,5105.0,0.4005882352941176
14,7,5545.0,0.38499999999999995
17,3,5985.0,0.3710526315789474
13,7,6440.0,0.3570000000000001
10,9,6855.0,0.34809523809523807
6,12,7240.0,0.3427272727272727
10,12,7665.0,0.3343478260869565
8,15,8110.0,0.325
6,17,8610.0,0.31199999999999994
7,17,9110.0,0.29999999999999993
6,18,9610.0,0.28888888888888886
5,16,10110.0,0.2785714285714285
3,12,10605.0,0.2693103448275863
6,8,11105.0,0.26033333333333336
7,10,11605.0,0.25193548387096776
6,7,12105.0,0.2440625
5,7,12605.0,0.23666666666666664
6,2,13095.0,0.23029411764705882
8,0,13510.0,0.2285714285714286
9,0,13920.0,0.22722222222222227
13,0,14215.0,0.23216216216216218
19,0,14565.0,0.23394736842105263
16,2,14920.0,0.23538461538461536
14,1,15315.0,0.23475000000000001
14,3,15715.0,0.23390243902439029
11,2,16105.0,0.23357142857142854
8,2,16515.0,0.2323255813953488
7,3,16905.0,0.23204545454545453
5,5,17285.0,0.23222222222222225
6,6,17685.0,0.23152173913043478
6,8,18060.0,0.2319148936170213
11,12,18445.0,0.23187500000000005
10,13,18850.0,0.23102040816326533
7,9,19235.0,0.23100000000000004
5,7,19625.0,0.2307843137254902
6,8,20030.0,0.22999999999999998
5,10,20445.0,0.22886792452830193
7,9,20855.0,0.22796296296296298
8,5,21270.0,0.22690909090909087
9,5,21675.0,0.22625000000000006
7,3,21935.0,0.2307017543859649
7,2,22215.0,0.2343103448275862
8,1,22505.0,0.2374576271186441
6,5,22790.0,0.24066666666666664
6,7,22945.0,0.24803278688524583
4,7,23085.0,0.2556451612903226
