N,L,score,idlePercent
20,0,20.0,1.0
20,0,500.0,0.04
20,0,1000.0,0.02
20,0,1500.0,0.013333333333333332
20,0,1955.0,0.0325
20,0,2425.0,0.038
20,0,2925.0,0.03166666666666666
20,0,3425.0,0.027142857142857146
20,0,3925.0,0.023750000000000004
20,0,4300.0,0.048888888888888885
20,0,4800.0,0.044000000000000004
20,0,5300.0,0.04000000000000001
20,0,5800.0,0.03666666666666667
20,0,6150.0,0.056923076923076944
20,0,6585.0,0.06214285714285713
20,0,7060.0,0.06133333333333334
20,0,7535.0,0.060625000000000005
20,0,7955.0,0.06647058823529411
20,0,8325.0,0.07722222222222222
20,0,8785.0,0.0773684210526316
20,0,9280.0,0.07400000000000001
20,0,9735.0,0.07476190476190477
20,0,10190.0,0.07545454545454545
20,0,10615.0,0.07869565217391303
20,0,11115.0,0.07541666666666666
20,0,11530.0,0.07920000000000002
20,0,11905.0,0.08576923076923078
20,0,12305.0,0.08999999999999998
20,0,12765.0,0.08964285714285715
20,0,13265.0,0.08655172413793102
20,0,13715.0,0.087
20,0,14130.0,0.08967741935483871
20,0,14410.0,0.10062499999999999
20,0,14835.0,0.10212121212121213
20,0,15240.0,0.10470588235294118
20,0,15705.0,0.10371428571428569
20,0,16125.0,0.1052777777777778
20,0,16470.0,0.11081081081081079
20,0,16895.0,0.11184210526315788
20,0,17360.0,0.11076923076923077
20,0,17860.0,0.10800000000000003
20,0,18285.0,0.10902439024390247
20,0,18670.0,0.11190476190476191
20,0,19155.0,0.10999999999999999
20,0,19655.0,0.1075
20,0,20155.0,0.10511111111111111
20,0,20485.0,0.1102173913043478
20,0,20910.0,0.11106382978723403
20,0,21410.0,0.10875000000000001
20,0,21910.0,0.10653061224489795
20,0,22395.0,0.10500000000000002
20,0,22750.0,0.10862745098039214
20,0,23190.0,0.10884615384615386
20,0,23690.0,0.10679245283018868
20,0,24120.0,0.1074074074074074
20,0,24580.0,0.10690909090909091
20,0,24990.0,0.10821428571428571
20,0,25490.0,0.10631578947368418
20,0,25990.0,0.10448275862068965
20,0,26385.0,0.10627118644067794
20,0,26800.0,0.10733333333333335
20,0,27195.0,0.10901639344262296
20,0,27695.0,0.10725806451612903
20,0,28115.0,0.10809523809523809
20,0,28525.0,0.10921874999999999
20,0,28910.0,0.11107692307692307
20,0,29380.0,0.1103030303030303
20,0,29880.0,0.10865671641791044
20,0,30380.0,0.10705882352941179
20,0,30795.0,0.10797101449275362
20,0,31250.0,0.10771428571428573
20,0,31580.0,0.11098591549295773
20,0,31935.0,0.11347222222222222
20,0,32305.0,0.11547945205479451
20,0,32780.0,0.11459459459459462
20,0,33255.0,0.11373333333333335
20,0,33625.0,0.1156578947368421
20,0,34075.0,0.11545454545454545
20,0,34495.0,0.11602564102564103
20,0,34980.0,0.1149367088607595
20,0,35480.0,0.1135
20,0,35905.0,0.11395061728395062
20,0,36355.0,0.11378048780487808
20,0,36820.0,0.11325301204819278
20,0,37320.0,0.11190476190476191
20,0,37815.0,0.11070588235294118
20,0,38270.0,0.11046511627906978
20,0,38720.0,0.11034482758620692
20,0,39205.0,0.1094318181818182
20,0,39610.0,0.11033707865168536
20,0,39970.0,0.11222222222222222
20,0,40470.0,0.110989010989011
20,0,40970.0,0.10978260869565215
20,0,41465.0,0.10870967741935485
20,0,41925.0,0.10840425531914895
20,0,42340.0,0.10905263157894737
20,0,42755.0,0.10968749999999998
20,0,43255.0,0.10855670103092785
20,0,43635.0,0.10989795918367347
20,0,44010.0,0.1113131313131313
20,0,44365.0,0.1131
20,0,44765.0,0.11396039603960399
20,0,45125.0,0.11558823529411766
20,0,45600.0,0.11495145631067963
20,0,46015.0,0.11548076923076925
20,0,46460.0,0.11542857142857146
20,0,46935.0,0.11481132075471703
20,0,47435.0,0.11373831775700935
20,0,47920.0,0.11296296296296297
20,0,48395.0,0.11238532110091744
20,0,48805.0,0.11300000000000002
20,0,49305.0,0.11198198198198199
20,0,49805.0,0.11098214285714285
