N,L,score,idlePercent
0,0,0.0,1.0
1,1,325.0,0.3500000000000001
0,2,695.0,0.30500000000000005
0,3,1120.0,0.25333333333333335
0,4,1590.0,0.205
0,6,1915.0,0.23400000000000007
0,4,2365.0,0.21166666666666667
0,0,2805.0,0.1985714285714286
0,0,3180.0,0.20500000000000007
0,1,3440.0,0.23555555555555552
0,0,3750.0,0.2500000000000001
1,0,4205.0,0.23545454545454544
4,0,4705.0,0.21583333333333338
1,0,5200.0,0.19999999999999996
2,1,5550.0,0.20714285714285713
1,1,5825.0,0.22333333333333333
2,2,6275.0,0.21562499999999996
1,4,6775.0,0.20294117647058824
0,2,7225.0,0.19722222222222222
0,5,7620.0,0.19789473684210523
0,6,7985.0,0.2015
1,2,8485.0,0.19190476190476188
2,1,8940.0,0.18727272727272723
4,0,9315.0,0.19
5,1,9625.0,0.19791666666666666
8,3,10105.0,0.19160000000000005
6,2,10605.0,0.18423076923076917
9,6,11105.0,0.1774074074074074
12,9,11485.0,0.17964285714285716
11,8,11795.0,0.18655172413793103
11,6,12260.0,0.18266666666666667
14,8,12760.0,0.1767741935483871
14,9,13260.0,0.17124999999999999
16,8,13635.0,0.17363636363636364
15,8,14080.0,0.17176470588235296
15,10,14580.0,0.16685714285714287
15,12,15045.0,0.16416666666666666
16,14,15495.0,0.16243243243243247
17,16,15800.0,0.16842105263157894
18,18,16155.0,0.17153846153846147
18,18,16540.0,0.17300000000000001
18,17,17040.0,0.1687804878048781
17,19,17515.0,0.1659523809523809
20,19,17935.0,0.1658139534883721
20,18,18330.0,0.1668181818181818
20,18,18770.0,0.16577777777777775
20,18,19270.0,0.1621739130434783
20,19,19735.0,0.1602127659574468
20,19,20080.0,0.16333333333333336
20,20,20420.0,0.16653061224489793
19,20,20840.0,0.16640000000000005
19,19,21335.0,0.1633333333333333
20,18,21835.0,0.16019230769230766
20,17,22255.0,0.16018867924528304
20,15,22735.0,0.15796296296296297
20,14,23175.0,0.1572727272727273
20,14,23655.0,0.15517857142857142
18,10,24155.0,0.15245614035087718
19,10,24485.0,0.1556896551724138
18,12,24825.0,0.15847457627118647
16,12,25255.0,0.15816666666666662
16,14,25615.0,0.16016393442622948
16,11,26075.0,0.1588709677419355
15,14,26550.0,0.1571428571428571
17,13,27020.0,0.15562499999999999
18,14,27460.0,0.15507692307692308
17,15,27925.0,0.1537878787878788
17,16,28425.0,0.15149253731343282
17,15,28850.0,0.15147058823529408
17,14,29320.0,0.15014492753623188
